Title,Tags,Score,Date,Matched_Type,AnswerCount,ViewCount,PostLength,TagCount,Cluster,PCA1,PCA2
Throwing exceptions from constructors,|c++|exception|constructor|throw|,348,2009-05-01T09:56:54.950,thread_safety_violation,11,279745,1184,1,1,3.620369984430572,0.8529158645198053
,,311,2009-05-01T10:02:09.900,thread_safety_violation,0,0,340,0,0,-0.39488252303032495,0.8188854341343145
,,15,2009-04-16T11:02:19.843,thread_safety_violation,0,0,2062,0,0,-0.8079215219750331,0.27049564629501
,,37,2009-05-01T10:12:52.527,thread_safety_violation,0,0,545,0,0,-0.721590681716466,-0.055377435028827734
"What does ""Object reference not set to an instance of an object"" mean?",|.net|nullreferenceexception|,256,2009-04-22T20:32:38.037,null_dereference,8,2086759,187,1,4,12.692087183264952,4.927641376932038
Run single instance of an application using Mutex,|c#|mutex|,34,2009-05-04T11:49:39.133,thread_safety_violation,5,64672,938,1,1,1.3542883824472427,-0.697609830842905
Use Class Variables As Constants In Scala,|syntax|scala|,22,2009-04-29T16:32:17.873,uninitialized_value,3,29131,1694,1,1,0.8636762447410008,-0.5875117857377492
,,16,2009-04-26T09:29:42.110,uninitialized_value,0,0,212,0,0,-0.7326639521388291,-0.21442584899087577
Object Pooling in Java,|java|memory-management|garbage-collection|,16,2009-03-25T07:11:43.627,thread_safety_violation,7,7298,601,1,1,1.3033657530282319,-1.03464122644285
,,208,2009-04-22T20:51:51.207,null_dereference,0,0,2168,0,0,-0.5878237658992572,0.9524013453228286
,,23,2009-05-04T12:03:39.210,thread_safety_violation,0,0,254,0,0,-0.7262093124221152,-0.17962234370731708
,,54,2009-05-06T17:15:59.177,uninitialized_value,0,0,1631,0,0,-0.7453257481580277,0.2888733429449289
,,24,2009-04-26T11:50:16.530,thread_safety_violation,0,0,2132,0,0,-0.800263522572185,0.31946622940870456
C++ Thread-Safe Map,|c++|dictionary|collections|thread-safety|stdmap|,18,2009-05-04T15:11:39.473,thread_safety_violation,8,26862,301,1,1,1.5503541845052438,-1.0781018062815784
,,34,2009-05-07T06:17:50.433,null_dereference,0,0,4947,0,0,-0.9013843345125666,1.0963710748295297
,,23,2009-04-10T05:36:49.340,thread_safety_violation,0,0,1919,0,0,-0.7928949652325084,0.25985640197110993
How does synchronized work in Java,|java|multithreading|deadlock|,18,2009-04-14T22:49:41.833,thread_safety_violation,4,6880,1492,1,1,0.8793015543727393,-0.7315897390609696
,,31,2009-04-14T22:57:12.800,thread_safety_violation,0,0,3079,0,0,-0.8300554388875467,0.5931455694303872
,,27,2009-05-07T09:51:24.180,null_dereference,0,0,3400,0,0,-0.8475615523195857,0.6643210156444499
,,22,2009-04-03T13:36:43.420,null_dereference,0,0,703,0,0,-0.7453548104340784,-0.06449647766796361
,,21,2009-04-14T23:03:51.300,null_dereference,0,0,2650,0,0,-0.8244973702538307,0.4460282838826713
Why does this implementation of offsetof() work?,|c|pointers|offsetof|,39,2009-04-03T13:43:05.947,null_dereference,8,4015,459,1,1,1.4479788776570586,-1.0232462674224485
,,19,2009-04-29T18:42:28.730,thread_safety_violation,0,0,703,0,0,-0.748842010574713,-0.07466114407172968
,,27,2009-04-03T14:07:23.143,null_dereference,0,0,732,0,0,-0.7407043020504391,-0.03990078223545594
How to make a value type nullable with .NET XmlSerializer?,|c#|xml-serialization|null|value-type|,29,2009-03-31T21:30:18.273,null_dereference,7,40996,1820,1,1,1.447322188819466,-0.5832891037183925
,,87,2009-05-07T19:43:34.537,null_dereference,0,0,388,0,0,-0.6571826028012467,0.07259333351951817
".NET equivalent of the old vb left(string, length) function",|c#|.net|vb.net|,79,2009-05-09T21:01:30.970,out_of_bounds,12,86297,972,1,1,2.4257477992164094,-0.6262963155012129
,,160,2009-05-10T07:04:11.097,null_dereference,0,0,3291,0,0,-0.6885967387836871,1.0861838788967295
How is STL iterator equality established?,|c++|stl|,12,2009-05-10T05:32:49.460,out_of_bounds,4,10982,401,1,1,0.9376504940406051,-1.0294761294661698
,,17,2009-04-29T19:26:47.297,uninitialized_value,0,0,2399,0,0,-0.8190940582158729,0.36622364449429545
,,15,2009-05-11T00:12:24.517,thread_safety_violation,0,0,803,0,0,-0.7574967550751622,-0.06181891274951827
,,19,2009-04-14T10:40:24.520,resource_leak,0,0,6291,0,3,-0.9726494747816062,1.4002981537367087
,,21,2009-04-26T15:35:06.833,null_dereference,0,0,2437,0,0,-0.815966412867276,0.3898066785796654
,,581,2009-05-11T01:13:45.150,null_dereference,0,0,2137,0,0,-0.15300695367668593,2.208025714367637
Is it possible to create a deadlock with read-only access?,|sql-server|ado|rdbms|deadlock|,11,2009-05-11T07:59:15.940,thread_safety_violation,8,11862,845,1,1,1.441344018221265,-0.9963102361487317
"In C#, what happens when you call an extension method on a null object?",|c#|parameters|null|extension-methods|,403,2009-05-11T08:35:27.660,null_dereference,10,69298,339,1,1,2.4790936072696894,0.3026885134700187
,,30,2009-05-04T19:30:52.223,resource_leak,0,0,1547,0,0,-0.7698590280602373,0.18538411103192456
,,14,2009-05-10T08:41:24.343,thread_safety_violation,0,0,1871,0,0,-0.8014340963842025,0.21669274522673987
,,11,2009-05-12T13:31:51.863,thread_safety_violation,0,0,1799,0,0,-0.8020375926195227,0.18752359252336614
Is Critical Section always faster?,|c++|winapi|synchronization|critical-section|,23,2009-05-12T15:16:04.560,thread_safety_violation,7,20425,1008,1,1,1.3644118690019547,-0.8701701701955974
,,28,2009-05-12T15:53:37.947,thread_safety_violation,0,0,2572,0,0,-0.8132365573615931,0.44915764533355057
,,16,2009-04-30T13:29:34.683,thread_safety_violation,0,0,1457,0,0,-0.7825279988348889,0.11419339327317325
Ruby Time.parse gives me out of range error,|ruby-on-rails|ruby|datetime|time|,21,2009-04-28T22:36:10.893,out_of_bounds,5,31407,259,1,1,1.1909870986946092,-1.005329054215205
What is the difference between mutex and critical section?,|windows|linux|multithreading|programming-languages|,148,2009-04-29T00:23:32.680,thread_safety_violation,11,117460,243,1,1,2.569953647153358,-0.48509769773656114
,,176,2009-05-13T08:19:37.537,thread_safety_violation,0,0,1967,0,0,-0.6169702273303566,0.7909240460962523
,,14,2009-05-05T09:20:07.423,thread_safety_violation,0,0,826,0,0,-0.7595803383140157,-0.05913625731617676
,,15,2009-04-29T00:28:57.017,thread_safety_violation,0,0,444,0,0,-0.74311828699172,-0.15657739304895094
Threadsafe vs re-entrant,|c|thread-safety|reentrancy|,108,2009-05-13T08:43:13.957,thread_safety_violation,3,55704,235,1,1,1.1621800927303902,-0.6137689123633727
,,47,2009-05-13T08:55:26.590,thread_safety_violation,0,0,2359,0,0,-0.7826199990843529,0.45731226058772984
,,17,2009-04-29T00:31:45.357,thread_safety_violation,0,0,682,0,0,-0.7503257303627526,-0.08698056351162602
,,248,2009-04-29T00:38:46.933,thread_safety_violation,0,0,1893,0,0,-0.5303136171635546,1.0153436510898195
,,26,2009-04-30T13:46:10.587,thread_safety_violation,0,0,2635,0,0,-0.8180845983724995,0.4590101265765299
,,14,2009-05-14T21:15:08.490,null_dereference,0,0,682,0,0,-0.7538129305033872,-0.09714522991539208
,,23,2009-04-29T01:03:14.643,thread_safety_violation,0,0,1309,0,0,-0.7684635849235956,0.09884617082165616
,,41,2009-05-01T23:23:21.860,thread_safety_violation,0,0,1342,0,0,-0.7488620817030573,0.16854455879823954
,,94,2009-04-29T01:14:25.600,thread_safety_violation,0,0,1372,0,0,-0.6884564225123949,0.35603886788961037
,,15,2009-04-26T18:50:22.543,resource_leak,0,0,2027,0,0,-0.8065197214655053,0.2612573543438118
How to get working path of a wcf application?,|wcf|path|httpcontext|,70,2009-04-26T19:43:34.413,null_dereference,7,95850,586,1,1,1.8336140371317537,-0.6308305582515709
,,14,2009-05-14T23:21:37.267,thread_safety_violation,0,0,717,0,0,-0.7552147310129149,-0.0879069379641939
,,20,2009-04-30T00:43:57.473,thread_safety_violation,0,0,359,0,0,-0.7339019140913331,-0.1620721342574887
,,14,2009-04-15T02:25:09.243,null_dereference,0,0,6734,0,3,-0.996204264322306,1.5002874240460735
,,15,2009-04-29T01:38:11.173,thread_safety_violation,0,0,888,0,0,-0.7609011277411583,-0.03938306086803704
"Plural form of word ""mutex""",|mutex|,54,2009-05-15T03:20:25.993,thread_safety_violation,9,13297,112,1,1,1.6577505351474655,-1.0611684606373022
,,11,2009-04-23T20:21:40.150,out_of_bounds,0,0,1468,0,0,-0.7887805649437029,0.10015574578489204
,,14,2009-05-17T01:21:15.810,thread_safety_violation,0,0,2213,0,0,-0.8151316899344454,0.30696405514987624
,,24,2009-05-14T15:27:45.330,thread_safety_violation,0,0,1194,0,0,-0.7626952689168404,0.07188000511659375
Using waitone() method,|c#|,15,2009-05-02T15:18:18.650,thread_safety_violation,2,40114,1704,1,1,0.7835454735472758,-0.5599888476445357
,,17,2009-04-26T21:12:19.160,thread_safety_violation,0,0,1598,0,0,-0.7870128522692512,0.1547987344111603
What happens to memory that is not freed after end of program?,|c++|c|memory|operating-system|,14,2009-05-14T15:58:57.720,resource_leak,6,11745,635,1,1,1.1936256107991505,-1.000435216713699
,,1533,2009-04-29T13:31:20.257,uninitialized_value,0,0,1055,0,0,0.996933552417314,5.1480179896047495
,,27,2009-05-02T15:50:00.303,thread_safety_violation,0,0,657,0,0,-0.7377004438157367,-0.05969712213088056
Is changing a pointer considered an atomic action in C?,|c|multithreading|synchronization|,34,2009-05-18T18:17:47.393,thread_safety_violation,7,14078,627,1,1,1.3589942085145181,-0.9495781890676426
,,13,2009-05-18T18:57:24.770,thread_safety_violation,0,0,494,0,0,-0.7474456592419446,-0.15015627738784523
,,33,2009-05-05T22:32:19.017,resource_leak,0,0,335,0,0,-0.717829478846812,-0.12436007527437153
,,19,2009-04-29T13:35:27.737,resource_leak,0,0,1113,0,0,-0.7652631022577527,0.03355884735659166
,,16,2009-05-03T22:32:12.873,thread_safety_violation,0,0,1514,0,0,-0.7848109310932627,0.129238611593696
Block level synchronization,|java|synchronization|,11,2009-05-17T18:35:26.637,thread_safety_violation,5,13477,391,1,1,1.079542915771439,-1.0498884015124492
,,14,2009-05-17T18:43:25.063,thread_safety_violation,0,0,1268,0,0,-0.7772830761771953,0.05753017246752577
,,12,2009-04-29T03:24:31.260,thread_safety_violation,0,0,895,0,0,-0.7646686879836984,-0.047700068881563515
,,51,2009-05-13T02:26:31.300,thread_safety_violation,0,0,611,0,0,-0.7079604763067096,0.009478453963387711
,,13,2009-05-10T13:55:29.347,resource_leak,0,0,1072,0,0,-0.7705953933707178,0.0024075154062273125
,,11,2009-05-18T01:57:38.983,thread_safety_violation,0,0,1285,0,0,-0.781451150851029,0.051852676440055936
"How to avoid the ""divide by zero"" error in SQL?",|sql|sql-server|sql-server-2008|sql-server-2005|dividebyzeroexception|,461,2009-05-14T06:06:05.087,division_by_zero,19,1161351,511,1,4,9.46281707674679,3.130520266287489
,,792,2009-05-14T06:10:49.243,division_by_zero,0,0,310,0,0,0.1654334428119602,2.4407017449133077
,,29,2009-04-29T04:03:01.573,thread_safety_violation,0,0,4394,0,0,-0.8850478866964184,0.9334649513276552
,,11,2009-04-23T21:52:03.787,thread_safety_violation,0,0,908,0,0,-0.7663517567912582,-0.047656925434278616
"java anonymous classes and synchronization and ""this""",|java|synchronization|class|this|anonymous|,11,2009-04-30T22:41:12.843,thread_safety_violation,4,6107,760,1,1,0.8964068771199112,-0.9504819775654426
,,446,2009-04-29T14:23:06.687,thread_safety_violation,0,0,1055,0,0,-0.2665952985392669,1.465020529306837
,,16,2009-05-21T11:49:21.877,thread_safety_violation,0,0,240,0,0,-0.7337853925464514,-0.20703521542991718
,,17,2009-05-20T19:33:35.287,thread_safety_violation,0,0,1292,0,0,-0.7747571106716654,0.07402966763782774
,,78,2009-04-30T16:49:37.277,uninitialized_value,0,0,692,0,0,-0.6798198419344773,0.12234049868434115
,,14,2009-05-20T20:33:42.480,thread_safety_violation,0,0,894,0,0,-0.7623038364468127,-0.04118757581099179
,,57,2009-05-15T04:25:26.553,thread_safety_violation,0,0,335,0,0,-0.6899318777217357,-0.04304274404424284
,,30,2009-05-10T17:11:27.553,null_dereference,0,0,1557,0,0,-0.770259542491531,0.1880236230179812
,,267,2009-05-22T11:09:30.263,thread_safety_violation,0,0,761,0,0,-0.4628897826504277,0.7809271148253955
,,3571,2009-05-21T20:10:52.287,null_dereference,0,0,954,0,4,3.369950043711109,12.026555628837341
,,77,2009-05-13T14:12:29.943,uninitialized_value,0,0,221,0,0,-0.6621180122674245,-0.0053687379935143265
,,12,2009-04-29T05:56:27.403,null_dereference,0,0,428,0,0,-0.7459646640422847,-0.17096527863040759
,,27,2009-05-22T14:44:39.597,thread_safety_violation,0,0,1613,0,0,-0.77598962344741,0.19264022373613215
,,84,2009-05-21T21:23:45.463,thread_safety_violation,0,0,15679,0,3,-1.273096419833006,4.0985064449949276
,,20,2009-05-25T17:54:42.193,null_dereference,0,0,3225,0,0,-0.848689350100094,0.5944120009463383
,,33,2009-05-08T13:32:38.563,thread_safety_violation,0,0,2613,0,0,-0.8090666662955062,0.4769207551493262
Why most Delphi examples use FillChar() to initialize records?,|delphi|initialization|record|,31,2009-04-23T22:36:18.610,resource_leak,8,24799,962,1,1,1.5281145051539364,-0.8648204905557104
,,11,2009-05-21T22:13:12.117,null_dereference,0,0,537,0,0,-0.7514926713902638,-0.14558282011697912
Populating a list/array by index in Python?,|python|list|,35,2009-05-15T16:57:25.047,out_of_bounds,7,94933,218,1,1,1.8028342136106708,-0.8488803513709449
,,54,2009-05-26T04:44:38.487,thread_safety_violation,0,0,3327,0,0,-0.8132529957054312,0.7365345757801314
How to Fix the Memory Leak in IE WebBrowser Control?,|c#|winforms|memory-leaks|webbrowser-control|,31,2009-05-24T19:22:55.987,resource_leak,18,45573,1396,1,1,2.9152578822592377,-0.9047126126446704
Which variables are initialized when in Delphi?,|delphi|variables|initialization|delphi-2009|,35,2009-05-14T00:21:07.467,uninitialized_value,4,10230,1608,1,1,0.912078789499534,-0.6348670173788505
How can one send a Ctrl-Break to a running Linux process?,|java|linux|kill|jvm-arguments|,12,2009-05-11T21:26:51.577,resource_leak,2,21868,698,1,1,0.7241505678759816,-0.8820093295676634
Swig / Python memory leak detected,|python|memory-leaks|swig|,16,2009-05-27T21:48:03.733,resource_leak,2,16095,486,1,1,0.7068537470803914,-0.9390699436388874
WPF Memory Usage,|wpf|performance|memory-management|listbox|datatemplate|,11,2009-05-08T20:16:46.127,resource_leak,5,22250,1630,1,1,1.076173580839375,-0.7005809525415533
,,17,2009-05-11T21:43:07.617,uninitialized_value,0,0,3013,0,0,-0.8436856442973032,0.5282896804381718
,,12,2009-05-16T00:44:33.503,thread_safety_violation,0,0,1679,0,0,-0.7960690193971207,0.15923767082527543
,,11,2009-05-22T15:51:34.640,thread_safety_violation,0,0,617,0,0,-0.7546967868406129,-0.12446672422852616
,,33,2009-05-08T14:52:31.833,thread_safety_violation,0,0,334,0,0,-0.7177894274036827,-0.1246240264729772
,,32,2009-05-15T17:57:27.383,null_dereference,0,0,2362,0,0,-0.8001761541169137,0.4072807821647164
,,12,2009-05-26T08:15:20.083,thread_safety_violation,0,0,1664,0,0,-0.7954682477501802,0.1552784028461905
,,13,2009-05-30T01:15:05.843,thread_safety_violation,0,0,2182,0,0,-0.8150524952443133,0.295393345858512
,,56,2009-05-14T17:05:54.673,resource_leak,0,0,1229,0,0,-0.7269002679262664,0.1895414053746302
,,15,2009-05-30T05:52:17.703,thread_safety_violation,0,0,1144,0,0,-0.7711542971822758,0.02818844597501242
,,27,2009-05-29T14:51:00.147,resource_leak,0,0,682,0,0,-0.7387017298939709,-0.05309834216573904
.NET Resource Leak Gotchas,|.net|memory|memory-leaks|resource-leak|,13,2009-05-29T16:00:39.367,resource_leak,17,1042,255,1,1,2.5757501992637932,-1.3592006990416479
,,27,2009-05-08T21:18:49.580,thread_safety_violation,0,0,3287,0,0,-0.8430357392459674,0.6344945302020101
,,38,2009-05-14T03:25:47.860,thread_safety_violation,0,0,1594,0,0,-0.762442245512292,0.22489559444310026
ReSharper - Possible Null Assignment when using Microsoft.Contracts,|c#|resharper|code-contracts|design-by-contract|microsoft-contracts|,52,2009-05-30T14:52:13.073,null_dereference,7,10350,1135,1,1,1.3399159229172206,-0.7639672123487804
,,132,2009-05-30T20:15:37.410,division_by_zero,0,0,669,0,0,-0.6161290562110803,0.29923361638420054
,,73,2009-04-24T04:38:01.890,null_dereference,0,0,6046,0,3,-0.9000672686834901,1.5185941053461114
,,94,2009-05-18T03:55:46.380,thread_safety_violation,0,0,9688,0,3,-1.0215242235761968,2.5510570354942947
,,11,2009-05-25T05:55:35.240,resource_leak,0,0,669,0,0,-0.7567794618833399,-0.11074126190103177
Warning about hiding member variables?,|c++|gcc|,11,2009-05-26T17:05:49.637,resource_leak,3,5769,761,1,1,0.7650849961028426,-0.9303575374234184
Ruby on Rails model inside namespace can't be found in controller,|ruby-on-rails|ruby|model|namespaces|,12,2009-05-24T07:11:49.077,uninitialized_value,4,7890,703,1,1,0.9092528250340322,-0.9576124922192905
,,13,2009-06-01T20:41:14.540,thread_safety_violation,0,0,622,0,0,-0.7525722439625034,-0.11637052396632051
What is the default constructor for C++ pointer?,|c++|dictionary|pointers|constructor|,29,2009-06-01T21:55:27.743,null_dereference,5,35678,999,1,1,1.1931664752736346,-0.7720566517387073
,,21,2009-06-01T23:10:04.067,null_dereference,0,0,933,0,0,-0.7557290424007106,-0.007175924123250065
The proper way of raising events in the .NET framework,|.net|events|delegates|,29,2009-05-08T16:36:00.963,thread_safety_violation,5,7978,3250,1,1,0.9569663400728494,-0.24822417414218897
,,21,2009-05-18T15:12:26.003,thread_safety_violation,0,0,671,0,0,-0.7452355643008168,-0.0763311381579335
Do rails rake tasks provide access to ActiveRecord models?,|ruby-on-rails|activerecord|rake|task|,252,2009-05-18T05:39:14.717,uninitialized_value,6,60410,690,1,1,1.7246533299960476,-0.05597575863658893
,,18,2009-05-27T12:57:20.593,thread_safety_violation,0,0,1052,0,0,-0.7639823642737397,0.01406960210705761
,,19,2009-05-18T15:24:22.453,null_dereference,0,0,506,0,0,-0.740951876278228,-0.1266595301970451
,,28,2009-06-03T22:45:43.800,null_dereference,0,0,154,0,0,-0.7163921678747878,-0.18907635289493982
,,613,2009-05-18T06:57:05.370,thread_safety_violation,0,0,602,0,0,-0.05433118697300845,1.9112837328147845
,,27,2009-05-05T05:54:02.507,thread_safety_violation,0,0,959,0,0,-0.749795979640805,0.020016139848029312
,,32,2009-06-04T21:42:37.737,thread_safety_violation,0,0,482,0,0,-0.7248794410337068,-0.08894747121392792
,,11,2009-06-03T19:21:46.880,thread_safety_violation,0,0,857,0,0,-0.7643091331916606,-0.06111843656316733
Memory leak using JNI to retrieve String's value from Java code,|java|c|string|memory-leaks|java-native-interface|,20,2009-05-27T13:44:44.613,resource_leak,1,4119,2700,1,1,0.4301879117496799,-0.3508138687932637
Java substring: 'String index out of range',|java|string|substring|indexoutofboundsexception|string-length|,33,2009-06-04T22:53:18.997,out_of_bounds,13,364400,1830,1,1,3.9336718100203623,0.12961390709150325
